cancer	drug	p	FC
THCA	Quizartinib	0.569623123033242	0.949641129976344
THCA	Rapamycin	0.00136299543475587	0.858078430444828
THCA	Refametinib	0.250552840214857	0.909688702063954
THCA	RO.3306	0.0400883724488489	0.907138978069545
THCA	rTRAIL	0.444350650896523	1.1307836745265
THCA	Rucaparib	0.0518149791316522	0.910964817612778
THCA	Ruxolitinib	0.00593902557091637	0.937957820172261
THCA	S.Trityl.L.cysteine	0.557432013250071	1.01381908688725
THCA	Salubrinal	0.253984468734331	1.03885457778071
THCA	Saracatinib	0.945503064847906	0.96335994750082
THCA	SB216763	0.000551353971255679	0.803588896446733
THCA	SB505124	0.0216881280797073	0.90522887555827
THCA	SB52334	0.476573357088003	0.98047831187236
THCA	SB590885	0.0173496709770738	0.80057350732743
THCA	Seliciclib	0.255764831567401	1.00175199638966
THCA	Selisistat	0.00382508256878609	1.23673393366859
THCA	Selumetinib	0.725551972510784	1.10529798174788
THCA	Sepantronium.bromide	2.00191001628599e-06	1.4418631057819
THCA	Serdemetan	2.15995594070232e-06	0.730197934890741
THCA	SGC0946	0.0858372675215634	1.30838365996085
THCA	Shikonin	0.0662588985458537	0.928918675093896
THCA	SL0101	0.026985324708592	0.882453070504351
THCA	SN.38	0.838317975471493	1.04226182360079
THCA	SNX.2112	0.00299307922359025	0.890015306021031
THCA	Sorafenib	0.232465435147632	0.962049271829262
THCA	STF.62247	0.0854797175075542	0.928274616079494
THCA	Sunitinib	0.00554890363529522	0.906502068785625
THCA	T0901317	0.326668327841411	1.04772543908645
THCA	TAK.715	0.0277636173544769	0.887491275955275
THCA	Talazoparib	0.98914892703462	1.04226182360079
THCA	Tamoxifen	0.281013214997199	0.987765477587931
THCA	Tanespimycin	0.028330514088728	1.34670619118728
THCA	Temozolomide	0.0448110304123796	0.987765477587931
THCA	Temsirolimus	3.85210507377256e-06	0.767718379630521
THCA	TGX221	0.00050187693856579	0.841998701699831
THCA	Thapsigargin	0.0247840567008921	0.814484200459713
THCA	THZ.2.102.1	0.0559638855602529	0.932787487070652
THCA	THZ.2.49	0.751883898605459	1.0286673557264
THCA	Tipifarnib	0.00920917443434229	1.08151637280998
THCA	Tivozanib	0.831276291995947	1.02325524013965
THCA	TL.1.85	0.000563375279848745	0.838307091658887
THCA	TL.2.105	0.242915538864302	0.95877638769752
THCA	Tozasertib	0.172480988413592	1.04021678381362
THCA	TPCA.1	0.0245568906535526	0.914798188336214
THCA	Trametinib	4.76593345503603e-05	1.42707824071559
THCA	Tretinoin	1.0474745996561e-06	0.767718379630521
THCA	Tubastatin.A	0.00581749626630127	0.8730416953634
THCA	TW.37	0.0106371369184876	0.893807528383654
THCA	UNC0638	0.441145117712624	0.981801261363189
THCA	UNC1215	0.067481380206928	1.24123577235772
THCA	Veliparib	0.000175126459220391	0.816306181929744
THCA	Vinblastine	0.0280119048341517	0.955508928535332
THCA	Vinorelbine	0.11293680592929	1.05388975908108
THCA	Vismodegib	0.34224162810328	1.03070067018238
THCA	VNLG.124	0.000612249343764848	0.850640253740388
THCA	Vorinostat	0.0103123003746308	0.878683014036381
THCA	VX.11e	0.0305139172481347	0.899509803921569
THCA	VX.702	3.98379698773938e-05	0.802985434252048
THCA	Wee1.Inhibitor	0.165302554005912	0.950292244190444
THCA	WH.4.023	0.0049733233319111	0.826663851054095
THCA	WHI.P97	0.906876628764083	1.07665445695974
THCA	WZ.1.84	0.535162071054291	0.964671494197913
THCA	WZ3105	0.0639777366982052	0.914798188336214
THCA	XAV939	0.00442611335884443	1.2487602168987
THCA	XMD11.85h	0.00826374027953564	0.939900216238418
THCA	XMD13.2	0.0138921497476837	0.912241769958683
THCA	XMD14.99	0.372852317805281	1.11870929170193
THCA	XMD15.27	0.269609463717509	1.09337249831582
THCA	XMD8.85	0.0331188252935629	0.941844537375007
THCA	XMD8.92	0.0109789660903073	0.992416730257314
THCA	Y.39983	0.00289105761599975	0.919921102956102
THCA	YK.4.279	0.873892929146006	0.996412198253619
THCA	YM201636	0.943712875594268	1.03137889969878
THCA	Z.LLNle.CHO	0.819631125689714	1.21140364095609
THCA	ZG.10	0.577988222992921	0.964671494197913
THCA	Zibotentan	3.43065589814981e-06	0.769495760339789
THCA	ZM447439	0.00791424532399623	0.91415876927344
THCA	ZSTK474	0.00109846021812587	0.841998701699831
THCA-Braf-like	X.5Z..7.Oxozeaenol	0.467095106832604	1.09327548806941
THCA-Braf-like	X5.Fluorouracil	0.438794558991423	1.02345415778252
THCA-Braf-like	A.443654	0.338640415037938	1.14985862393968
THCA-Braf-like	A.770041	0.254350382815409	0.838709677419355
THCA-Braf-like	Afatinib	0.0396344349657366	1.1840354767184
THCA-Braf-like	AICA.Ribonucleotide	0.0243765101257775	0.893015030946065
THCA-Braf-like	AKT.inhibitor.VIII	0.0191340974652724	0.873607038123167
THCA-Braf-like	Alectinib	0.0561238949014789	1.25273663876368
THCA-Braf-like	Amuvatinib	0.249434850793362	0.887286639199529
THCA-Braf-like	AR.42	0.0198451260253378	0.86341035390465
THCA-Braf-like	AS601245	0.22161802903828	1.03821461326811
THCA-Braf-like	AS605240	0.979503811090824	1.03205128205128
THCA-Braf-like	AT.7519	0.0254287499141025	0.9149377593361
THCA-Braf-like	Avagacestat	0.241202651577206	0.919584569732938
THCA-Braf-like	Axitinib	0.0675850999641256	0.902215657311669
THCA-Braf-like	AZ628	0.371904603035629	1.05806451612903
THCA-Braf-like	AZD6482	0.332509035272667	1.00272727272727
THCA-Braf-like	AZD7762	0.148652430856929	1.27061105722599
THCA-Braf-like	AZD8055	0.0207607724592184	0.886142983230362
THCA-Braf-like	BAY.61.3606	0.804609632103694	1.09200743494424
THCA-Braf-like	Belinostat	1.10633571485092e-05	0.691727221911683
THCA-Braf-like	Bexarotene	0.00826791932798028	0.853267211201867
THCA-Braf-like	BI.2536	0.508840776608961	1.11623558741041
THCA-Braf-like	Bicalutamide	0.00704961574493985	0.860023378141438
THCA-Braf-like	BIX02189	0.299655355817366	1.01978088861838
THCA-Braf-like	Bleomycin	0.83706871835077	0.901063201417602
THCA-Braf-like	Bleomycin..50.uM.	0.732451513600353	0.924242424242424
THCA-Braf-like	BMS.345541	0.0517064565348589	0.910301953818828
THCA-Braf-like	BMS.509744	0.179656633890884	0.976219145093317
THCA-Braf-like	BMS.536924	0.642291362235879	1.12008733624454
THCA-Braf-like	BMS.754807	0.730974324444174	1.01123595505618
THCA-Braf-like	Bortezomib	0.0862423443361065	0.851020408163265
THCA-Braf-like	Bosutinib	0.0029255917800234	0.825369244135534
THCA-Braf-like	Bryostatin.1	0.0117602924206531	1.35509396636993
THCA-Braf-like	BX.912	0.0655812892852761	0.939457202505219
THCA-Braf-like	BX795	0.00669509094749903	0.848776223776224
THCA-Braf-like	Cabozantinib	0.352276907678663	1.0555726128339
THCA-Braf-like	CAY10603	0.00937173515206278	0.818733738074588
THCA-Braf-like	CCT.018159	0.204935256615477	0.939457202505219
THCA-Braf-like	CCT007093	0.024049051377097	0.897609914429035
THCA-Braf-like	Cetuximab	0.99639499437658	1.06806282722513
THCA-Braf-like	CGP.082996	0.46463849527281	1.09962756052142
THCA-Braf-like	CGP.60474	0.766860792758222	0.969050480769231
THCA-Braf-like	CHIR.99021	0.974567808036141	1.15508021390374
THCA-Braf-like	CI.1040	0.196104990690967	1.27614114600194
THCA-Braf-like	Cisplatin	0.170045717758712	0.975022569966897
THCA-Braf-like	CMK	0.0650041254648172	0.891868002357101
THCA-Braf-like	CP466722	0.0054474660460967	0.835365853658537
THCA-Braf-like	CP724714	0.246971323943159	0.923076923076923
THCA-Braf-like	Crizotinib	0.808120166979094	1.1175187032419
THCA-Braf-like	CUDC.101	0.157016598510432	0.975022569966897
THCA-Braf-like	CX.5461	0.0415964179064477	0.864540667056758
THCA-Braf-like	Cyclopamine	0.163715008313228	1.00758495145631
THCA-Braf-like	Cytarabine	0.0130477689979231	0.7600341588386
THCA-Braf-like	Dabrafenib	0.980157151714777	1.08567893597278
THCA-Braf-like	Dacinostat	0.0937823347579563	0.93125
THCA-Braf-like	Dactolisib	0.00545297017997701	0.839825581395349
THCA-Braf-like	Daporinad	0.031018955593857	0.895311117664406
THCA-Braf-like	Dasatinib	0.281627578510435	1.18536121673004
THCA-Braf-like	DMOG	0.729541245662778	1.07685185185185
THCA-Braf-like	Docetaxel	0.374217104619609	0.913777777777778
THCA-Braf-like	Doramapimod	0.000643937271969411	0.737691001697793
THCA-Braf-like	Doxorubicin	0.155276681919936	1.16424968474149
THCA-Braf-like	EHT.1864	0.451834092614116	0.923076923076923
THCA-Braf-like	Elesclomol	0.0808981183848959	1.02345415778252
THCA-Braf-like	Embelin	0.0671471052552721	0.756825938566553
THCA-Braf-like	Entinostat	0.0692825483210492	0.925408618127786
THCA-Braf-like	Enzastaurin	0.124509322813429	1.16424968474149
THCA-Braf-like	Epothilone.B	0.134417704105728	0.988224637681159
THCA-Braf-like	Erlotinib	0.538106853382584	0.955974842767296
THCA-Braf-like	Etoposide	0.12915747469456	1.11367175334787
THCA-Braf-like	Fedratinib	0.0238437527495395	0.890721649484536
THCA-Braf-like	FH535	0.75959956858378	0.912618483412322
THCA-Braf-like	FMK	0.723480399070916	1.04811523138216
THCA-Braf-like	Foretinib	0.785727859814816	1.10090034150885
THCA-Braf-like	FR.180204	0.738625201888737	1.01001821493625
THCA-Braf-like	FTI.277	0.99695548648145	1.15508021390374
THCA-Braf-like	Gefitinib	0.835440832488003	1.01245443499392
THCA-Braf-like	Gemcitabine	0.00845317168654983	1.36084516342027
THCA-Braf-like	Genentech.Cpd.10	0.0926447759078408	1.14725274725275
THCA-Braf-like	GNF.2	0.791927897065748	1.03205128205128
THCA-Braf-like	GSK1070916	0.0237163720436964	0.874743326488706
THCA-Braf-like	GSK1904529A	0.077721993378845	0.805531547104581
THCA-Braf-like	GSK269962A	0.0782958565415654	0.932420363203334
THCA-Braf-like	GSK319347A	0.264847423949982	0.971437161755863
THCA-Braf-like	GSK429286A	0.0232070356597111	0.867935578330893
THCA-Braf-like	GSK650394	0.961788878397932	1.0185579555826
THCA-Braf-like	GSK690693	0.102580303590288	0.94063245823389
THCA-Braf-like	GW.2580	0.361056148115922	1.00394058805699
THCA-Braf-like	GW441756	0.035769545437524	0.894162735849056
THCA-Braf-like	GW843682X	0.404851676042289	1.13168595558336
THCA-Braf-like	HG.5.113.01	0.467899246979465	1.09327548806941
THCA-Braf-like	HG.5.88.01	0.0560620149967362	0.899911426040744
THCA-Braf-like	HG6.64.1	0.0070602997224024	0.846534653465347
THCA-Braf-like	I.BET.762	0.061268765086182	0.932420363203334
THCA-Braf-like	ICL1100013	0.127408193083152	0.918421833283892
THCA-Braf-like	Idelalisib	0.0568146947191741	0.93125
THCA-Braf-like	Imatinib	0.450889764349661	0.9702434625789
THCA-Braf-like	IOX2	0.000787171182149941	0.789156626506024
THCA-Braf-like	IPA.3	0.0798719749111839	0.927743086529884
THCA-Braf-like	Ispinesib.Mesylate	0.577513147257846	1.09454432734036
THCA-Braf-like	JNK.Inhibitor.VIII	0.639749635103085	0.963096309630963
THCA-Braf-like	JNK.9L	0.118940782195517	0.948878923766816
THCA-Braf-like	JQ1	0.0670376788701932	0.942985074626866
THCA-Braf-like	JQ12	0.451888772143337	1.01367365542388
THCA-Braf-like	JW.7.24.1	0.0474630298481734	0.883857688915025
THCA-Braf-like	JW.7.52.1	0.180430070929936	1.0369804400978
THCA-Braf-like	KIN001.236	0.103203591238582	0.939457202505219
THCA-Braf-like	KIN001.244	0.16598833370056	0.967858215680384
THCA-Braf-like	KIN001.260	0.142732669147071	0.963096309630963
THCA-Braf-like	KIN001.266	0.334381743686906	0.971437161755863
THCA-Braf-like	KIN001.270	0.507039209781172	1.06180811808118
THCA-Braf-like	KU.55933	0.00120611117380012	0.795689655172414
THCA-Braf-like	Lapatinib	0.907215781560658	1.00151469251742
THCA-Braf-like	Lenalidomide	0.0469089046727495	0.904522613065327
THCA-Braf-like	Lestaurtinib	0.116797194276785	0.919584569732938
THCA-Braf-like	LFM.A13	0.0219944080356146	0.870202168180486
THCA-Braf-like	Linifanib	0.0611911073492039	0.94063245823389
THCA-Braf-like	Linsitinib	0.739118043118797	0.947698744769874
THCA-Braf-like	Luminespib	0.187613259507015	1.3223167539267
THCA-Braf-like	Masitinib	0.0694336497668767	0.930080333234157
THCA-Braf-like	Methotrexate	0.0348593858864175	0.891868002357101
THCA-Braf-like	MG.132	0.244855565031497	1.08947368421053
THCA-Braf-like	Midostaurin	0.0176989774714158	1.30681447668732
THCA-Braf-like	Mitomycin.C	0.159179838435664	1.20534861509074
THCA-Braf-like	MK.2206	0.956941264102717	1.03574702108158
THCA-Braf-like	Motesanib	0.219481567326601	1.01245443499392
THCA-Braf-like	MPS.1.IN.1	0.029198835290691	0.93125
THCA-Braf-like	Navitoclax	0.00704361175424107	0.864540667056758
THCA-Braf-like	NG.25	0.135880758271443	0.982212842930359
THCA-Braf-like	Nilotinib	0.403760162802291	1.00151469251742
THCA-Braf-like	NPK76.II.72.1	0.314633636590759	0.999091734786558
THCA-Braf-like	NSC.207895	0.943629210659413	1.0185579555826
THCA-Braf-like	NSC.87877	0.0904027348319383	0.919584569732938
THCA-Braf-like	NU7441	0.0120835405440408	0.877017904314646
THCA-Braf-like	Nutlin.3a....	0.00926706516490121	0.874743326488706
THCA-Braf-like	NVP.BHG712	0.224026690633542	0.999091734786558
THCA-Braf-like	NVP.TAE684	0.419269127399689	1.07182490752158
THCA-Braf-like	Obatoclax.Mesylate	0.291052536368581	1.13297872340426
THCA-Braf-like	Olaparib	0.260567586444255	0.99546279491833
THCA-Braf-like	Omipalisib	0.0395550872732271	0.899911426040744
THCA-Braf-like	OSI.027	0.342860719917825	1.13297872340426
THCA-Braf-like	OSI.930	0.305163809519481	1.06806282722513
THCA-Braf-like	OSU.03012	0.015286751867967	0.853267211201867
THCA-Braf-like	PAC.1	0.0173427313947758	0.866803278688525
THCA-Braf-like	Paclitaxel	0.578023777018212	1.081891223733
THCA-Braf-like	Palbociclib	0.951463788372809	1.12523422860712
THCA-Braf-like	Parthenolide	0.523160902574204	1.1047234307023
THCA-Braf-like	Pazopanib	0.746173265523792	0.910301953818828
THCA-Braf-like	PD0325901	0.0567267842868854	1.25959367945824
THCA-Braf-like	PD173074	0.00868510599176951	0.872471416007036
THCA-Braf-like	Pelitinib	0.0568159315155555	0.916098428698488
THCA-Braf-like	Pevonedistat	0.215654003979577	0.934763181411975
THCA-Braf-like	PF.4708671	0.0347857592719231	0.775078593883967
THCA-Braf-like	PF.562271	0.0478684036214563	1.27199223803364
THCA-Braf-like	PFI.1	0.00719227502104213	0.854391596148235
THCA-Braf-like	PFI.3	0.010901310690311	0.854391596148235
THCA-Braf-like	PHA.665752	0.223471120991305	0.984615384615385
THCA-Braf-like	PHA.793887	0.367438270075723	0.952423698384201
THCA-Braf-like	Phenformin	0.196800859443136	0.997881355932203
THCA-Braf-like	PI.103	0.352185709260446	1.02345415778252
THCA-Braf-like	Pictilisib	0.00552616260657956	0.812121212121212
THCA-Braf-like	PIK.93	0.0144390158240765	0.872471416007036
THCA-Braf-like	Piperlongumine	0.0827880131145937	0.911459875629257
THCA-Braf-like	PLX.4720	0.00978379343653844	0.811021350259665
THCA-Braf-like	Ponatinib	0.189802131059323	0.952423698384201
THCA-Braf-like	Pyrimethamine	0.000156718710381573	0.746171298922292
THCA-Braf-like	QL.VIII.58	0.619275224447238	1.06055948355364
THCA-Braf-like	QL.X.138	0.0735265593079444	0.909144717372004
THCA-Braf-like	QL.XI.92	0.10453168311377	0.966666666666667
THCA-Braf-like	QL.XII.47	0.0376047504071088	1.28307392996109
THCA-Braf-like	QL.XII.61	0.113905367654643	0.947698744769874
THCA-Braf-like	QS11	0.107788885122305	0.815424610051993
THCA-Braf-like	Quizartinib	0.134479292991127	0.973826714801444
THCA-Braf-like	Rapamycin	0.0271294975598145	0.860023378141438
THCA-Braf-like	Refametinib	0.225713484732675	0.867935578330893
THCA-Braf-like	RO.3306	0.0995025685631656	0.844295692665891
THCA-Braf-like	rTRAIL	0.51039837218259	0.971437161755863
THCA-Braf-like	Rucaparib	0.495009346207642	0.937108792846498
THCA-Braf-like	Ruxolitinib	0.0225144620372838	0.890721649484536
THCA-Braf-like	S.Trityl.L.cysteine	0.887625217153699	0.9702434625789
THCA-Braf-like	Salubrinal	0.96725666276937	0.95005980861244
THCA-Braf-like	Saracatinib	0.707294305515501	0.979813196746008
THCA-Braf-like	SB216763	0.0179490560567335	0.807725569328337
THCA-Braf-like	SB505124	0.0126298145154617	0.873607038123167
THCA-Braf-like	SB52334	0.0375919263496343	0.811021350259665
THCA-Braf-like	SB590885	0.127635243075136	0.795689655172414
THCA-Braf-like	Seliciclib	0.215147532949682	0.967858215680384
THCA-Braf-like	Selisistat	0.369547091932052	1.09962756052142
THCA-Braf-like	Selumetinib	0.317114806901088	1.15769593956563
THCA-Braf-like	Sepantronium.bromide	2.69179084433538e-05	1.48827726809378
THCA-Braf-like	Serdemetan	0.000523960770374825	0.713522631430981
THCA-Braf-like	SGC0946	0.282027963735971	1.31243878550441
THCA-Braf-like	Shikonin	0.0175709515624159	0.84765511214681
THCA-Braf-like	SL0101	0.000524834438479707	0.792420327304048
THCA-Braf-like	SN.38	0.707906847780378	1.1175187032419
THCA-Braf-like	SNX.2112	0.0144372736722162	0.886142983230362
THCA-Braf-like	Sorafenib	0.249177795052782	0.971437161755863
THCA-Braf-like	STF.62247	0.229632894924807	0.975022569966897
THCA-Braf-like	Sunitinib	0.0614417675097904	0.955974842767296
THCA-Braf-like	T0901317	0.35005535883787	1.05059797608096
THCA-Braf-like	TAK.715	0.0319629200630233	0.872471416007036
THCA-Braf-like	Talazoparib	0.78127468298866	1.03574702108158
THCA-Braf-like	Tamoxifen	0.246270129701408	0.990634441087613
THCA-Braf-like	Tanespimycin	0.154056998313404	1.41624874623872
THCA-Braf-like	Temozolomide	0.0650714684447127	0.921912114014252
THCA-Braf-like	Temsirolimus	0.0010384021213636	0.755757748080751
THCA-Braf-like	TGX221	0.0692851319997505	0.898760330578512
THCA-Braf-like	Thapsigargin	0.354765279324105	0.832027850304613
THCA-Braf-like	THZ.2.102.1	0.016899219951093	0.885
THCA-Braf-like	THZ.2.49	0.672373576111171	0.984615384615385
THCA-Braf-like	Tipifarnib	0.127930957336404	1.08441558441558
THCA-Braf-like	Tivozanib	0.655985732892004	1.04192166462668
THCA-Braf-like	TL.1.85	0.00587135178987333	0.856642335766423
THCA-Braf-like	TL.2.105	0.0676053096984935	0.897609914429035
THCA-Braf-like	Tozasertib	0.745351888381622	0.955974842767296
THCA-Braf-like	TPCA.1	0.0180191296700137	0.866803278688525
THCA-Braf-like	Trametinib	0.000212379160169107	1.40006662225183
THCA-Braf-like	Tretinoin	0.00260814707124562	0.852143482064742
THCA-Braf-like	Tubastatin.A	0.0469957041425748	0.905677114133649
THCA-Braf-like	TW.37	0.00688669115489492	0.846534653465347
THCA-Braf-like	UNC0638	0.311507406552067	0.9702434625789
THCA-Braf-like	UNC1215	0.20289426667944	1.18271057631412
THCA-Braf-like	Veliparib	0.00453391976185046	0.838709677419355
THCA-Braf-like	Vinblastine	0.184016902392551	0.94063245823389
THCA-Braf-like	Vinorelbine	0.082723514487747	1.18006329113924
THCA-Braf-like	Vismodegib	0.554506743940105	1.03328244274809
THCA-Braf-like	VNLG.124	0.0671581383035699	0.919584569732938
THCA-Braf-like	Vorinostat	0.00270538222478932	0.848776223776224
THCA-Braf-like	VX.11e	0.0615046010328616	0.903368794326241
THCA-Braf-like	VX.702	0.0132985118027634	0.881575080811049
THCA-Braf-like	Wee1.Inhibitor	0.162550517196826	0.94063245823389
THCA-Braf-like	WH.4.023	0.162669545270721	0.80005753739931
THCA-Braf-like	WHI.P97	0.175879760756088	1.16031496062992
THCA-Braf-like	WZ.1.84	0.539511019618464	0.975022569966897
THCA-Braf-like	WZ3105	0.13732438973053	0.933591423466349
THCA-Braf-like	XAV939	0.00880309749246839	1.15116279069767
THCA-Braf-like	XMD11.85h	0.0274045353157526	0.885
THCA-Braf-like	XMD13.2	0.0520907375352084	0.964285714285714
THCA-Braf-like	XMD14.99	0.092739415791484	0.944162436548223
THCA-Braf-like	XMD15.27	0.21825855212449	1.08063021316033
THCA-Braf-like	XMD8.85	0.0351821766737503	0.95005980861244
THCA-Braf-like	XMD8.92	0.00535952480577676	0.844295692665891
THCA-Braf-like	Y.39983	0.0342385013682797	0.917259786476868
THCA-Braf-like	YK.4.279	0.325772305113353	0.871336459554513
THCA-Braf-like	YM201636	0.774663718782806	1.01123595505618
THCA-Braf-like	Z.LLNle.CHO	0.754415568462267	1.13039399624765
THCA-Braf-like	ZG.10	0.407206271955629	0.951241399940174
THCA-Braf-like	Zibotentan	0.00136010492968782	0.809922122872801
THCA-Braf-like	ZM447439	0.0521469002864114	0.926575505350773
THCA-Braf-like	ZSTK474	0.0736478794382903	0.912618483412322
THCA-Ras-like	X.5Z..7.Oxozeaenol	0.144073473845508	1.09404223227753
THCA-Ras-like	X5.Fluorouracil	0.079450550652711	0.830582980724024
THCA-Ras-like	A.443654	0.653305624788231	0.9838102225483
THCA-Ras-like	A.770041	0.00214498839096307	0.716301869585043
THCA-Ras-like	Afatinib	0.0408683282180616	0.825234741784037
THCA-Ras-like	AICA.Ribonucleotide	0.947944542520457	1.03370480435859
THCA-Ras-like	AKT.inhibitor.VIII	0.0902067340969724	0.833262761703129
THCA-Ras-like	Alectinib	0.848035272879268	1.04264085380988
THCA-Ras-like	Amuvatinib	0.280129395550998	1.22034733022291
THCA-Ras-like	AR.42	0.0546616144109586	0.835946327683616
THCA-Ras-like	AS601245	0.34353893268954	0.935144927536232
THCA-Ras-like	AS605240	0.34620302435447	0.923868015414258
THCA-Ras-like	AT.7519	0.267611398170297	0.946487403100775
THCA-Ras-like	Avagacestat	0.762313653791531	0.995437821927888
THCA-Ras-like	Axitinib	0.585067367836122	1.09710691823899
THCA-Ras-like	AZ628	0.438238837106455	1.19767981438515
THCA-Ras-like	AZD6482	0.0325164592241235	0.780375782881002
THCA-Ras-like	AZD7762	0.0368614832189773	0.796086652690426
THCA-Ras-like	AZD8055	0.0144451834149687	0.749344375431332
THCA-Ras-like	BAY.61.3606	0.302856003867976	0.893189964157706
THCA-Ras-like	Belinostat	0.0862724274671384	0.879404761904762
THCA-Ras-like	Bexarotene	0.0149697854071261	0.764795564795565
THCA-Ras-like	BI.2536	0.0527412754336901	1.19446161772282
THCA-Ras-like	Bicalutamide	0.337973807184533	0.909863210943125
THCA-Ras-like	BIX02189	0.0441725449037895	0.803991596638655
THCA-Ras-like	Bleomycin	0.773230580733238	0.972250670568154
THCA-Ras-like	Bleomycin..50.uM.	0.268974007084179	0.857552083333333
THCA-Ras-like	BMS.345541	0.527693259596417	1.13424727088093
THCA-Ras-like	BMS.509744	0.292150330167115	0.932319575187062
THCA-Ras-like	BMS.536924	0.00757470784023993	0.744222375373306
THCA-Ras-like	BMS.754807	0.27932362877932	0.921058965102286
THCA-Ras-like	Bortezomib	0.0197806634010051	0.762211449676824
THCA-Ras-like	Bosutinib	0.603186167140502	0.926681127982646
THCA-Ras-like	Bryostatin.1	0.752178083443785	0.952183406113537
THCA-Ras-like	BX.912	0.295819140990528	0.890425023877746
THCA-Ras-like	BX795	0.146131960924604	0.825234741784037
THCA-Ras-like	Cabozantinib	0.72929920842037	0.963625304136253
THCA-Ras-like	CAY10603	0.487969481101407	0.937974377568286
THCA-Ras-like	CCT.018159	0.0711715870615094	0.814583333333333
THCA-Ras-like	CCT007093	0.0732510778937733	0.796086652690426
THCA-Ras-like	Cetuximab	0.056622278433191	0.806633964027096
THCA-Ras-like	CGP.082996	0.46851462239971	0.912656099903938
THCA-Ras-like	CGP.60474	0.0370614685223348	0.852127659574468
THCA-Ras-like	CHIR.99021	0.079343701217968	0.838633686690224
THCA-Ras-like	CI.1040	0.204448546542031	0.923868015414258
THCA-Ras-like	Cisplatin	0.823461133776129	1.09404223227753
THCA-Ras-like	CMK	0.941489003556847	0.935144927536232
THCA-Ras-like	CP466722	0.00492034149422322	0.72134703196347
THCA-Ras-like	CP724714	0.57558109618571	0.923868015414258
THCA-Ras-like	Crizotinib	0.000814906946190615	0.669052442043664
THCA-Ras-like	CUDC.101	0.296303328432778	0.873918212077984
THCA-Ras-like	CX.5461	0.271241993714924	0.972250670568154
THCA-Ras-like	Cyclopamine	0.0548099992844705	0.873918212077984
THCA-Ras-like	Cytarabine	0.291421792940174	1.14363867684478
THCA-Ras-like	Dabrafenib	0.98685740838311	1.09404223227753
THCA-Ras-like	Dacinostat	0.703687541012204	1.0366790582404
THCA-Ras-like	Dactolisib	0.387651942843347	0.940807934204161
THCA-Ras-like	Daporinad	0.635450009846218	0.96937134502924
THCA-Ras-like	Dasatinib	0.0658654778180802	0.830582980724024
THCA-Ras-like	DMOG	0.00606600902614196	0.731478937728938
THCA-Ras-like	Docetaxel	0.0220117905562109	0.782985143918292
THCA-Ras-like	Doramapimod	0.0139156374174568	0.751910681399632
THCA-Ras-like	Doxorubicin	0.192161527099846	0.923868015414258
THCA-Ras-like	EHT.1864	0.00375298042350098	1.31694510739857
THCA-Ras-like	Elesclomol	0.327017954127906	1.15622766717713
THCA-Ras-like	Embelin	0.16948889774902	1.09710691823899
THCA-Ras-like	Entinostat	0.0295060200180569	0.782985143918292
THCA-Ras-like	Enzastaurin	0.0356361658577462	0.782985143918292
THCA-Ras-like	Epothilone.B	0.685552248261818	1.10325018896447
THCA-Ras-like	Erlotinib	0.0209086113127188	0.777770050996755
THCA-Ras-like	Etoposide	0.573969851651997	1.06969015492254
THCA-Ras-like	Fedratinib	0.0867994500561832	0.838633686690224
THCA-Ras-like	FH535	0.684484644341083	1.21709401709402
THCA-Ras-like	FMK	0.0283339642136416	0.790835077925099
THCA-Ras-like	Foretinib	0.107428344828478	0.854837946534185
THCA-Ras-like	FR.180204	0.295599004956745	1.06969015492254
THCA-Ras-like	FTI.277	0.00638491247885273	0.726406035665295
THCA-Ras-like	Gefitinib	0.09470962026694	0.901508620689655
THCA-Ras-like	Gemcitabine	0.14876837531595	0.860270078180526
THCA-Ras-like	Genentech.Cpd.10	0.820369298160544	1.03965773809524
THCA-Ras-like	GNF.2	0.80319928546138	0.978021978021978
THCA-Ras-like	GSK1070916	0.568816496531341	0.966496225955686
THCA-Ras-like	GSK1904529A	0.155586775992012	0.865717674970344
THCA-Ras-like	GSK269962A	0.0493929031115976	0.811929824561404
THCA-Ras-like	GSK319347A	0.0484301760529422	1.19446161772282
THCA-Ras-like	GSK429286A	0.638150544055293	0.926681127982646
THCA-Ras-like	GSK650394	0.899322195113834	0.975134211810639
THCA-Ras-like	GSK690693	0.146431002009122	1.14992354740061
THCA-Ras-like	GW.2580	0.920328061720971	1.1186899342438
THCA-Ras-like	GW441756	0.0330088082412415	0.782985143918292
THCA-Ras-like	GW843682X	0.924534539063277	1.03370480435859
THCA-Ras-like	HG.5.113.01	0.57911385368396	1.08182957393484
THCA-Ras-like	HG.5.88.01	0.0240116721986756	0.777770050996755
THCA-Ras-like	HG6.64.1	0.000369327540501088	0.659259259259259
THCA-Ras-like	I.BET.762	0.262354792025814	0.882153919466286
THCA-Ras-like	ICL1100013	0.0746244529229881	0.830582980724024
THCA-Ras-like	Idelalisib	0.0394991961724229	0.841324846770391
THCA-Ras-like	Imatinib	0.539000378706207	1.16572013302635
THCA-Ras-like	IOX2	0.00209844922780707	0.703749147920927
THCA-Ras-like	IPA.3	0.647728360913963	0.935144927536232
THCA-Ras-like	Ispinesib.Mesylate	0.181494326505795	1.23997395833333
THCA-Ras-like	JNK.Inhibitor.VIII	0.326748850880316	0.912656099903938
